id,likesCount,owner/is_mentionable,owner/is_private,owner/is_verified,repliesCount,text,timestamp
18498317755035099,4,TRUE,FALSE,FALSE,3,Is this true? Is it real? I hope so as a counter balance to the things they’ve been pre-installing.,2025-04-10T17:33:30.000Z
18066066559781477,4,TRUE,FALSE,TRUE,0,😂 🙌,2025-04-10T17:05:05.000Z
18000525188769568,9,TRUE,TRUE,FALSE,1,"Yeah, but they're going to cost 3000 dollars!😂",2025-04-10T19:22:24.000Z
18024929495471023,1,FALSE,TRUE,FALSE,0,😂😂👍👍,2025-04-10T17:22:27.000Z
18093188089563183,30,TRUE,FALSE,TRUE,0,❤️❤️❤️,2025-04-14T18:16:10.000Z
17901738462056380,10,TRUE,FALSE,FALSE,0,❤️🔥,2025-04-14T13:01:27.000Z
18352269064194391,154,TRUE,FALSE,FALSE,2,The greatest!! 🐐,2025-04-14T23:35:01.000Z
18150825964370439,2,TRUE,TRUE,FALSE,0,Que hombreeee😍,2025-04-14T22:09:32.000Z
17879992692186393,2,TRUE,TRUE,FALSE,0,Ojalá seas eterno Rey!,2025-04-14T18:14:10.000Z
18084944443722446,76,TRUE,FALSE,TRUE,3,eres el mejor lionel te amo❤️,2025-04-14T17:11:08.000Z
18061269482093442,2,FALSE,FALSE,FALSE,0,😍😍😍😍😍,2025-04-14T17:59:50.000Z
18072449044889838,14,TRUE,FALSE,FALSE,0,🇧🇷 10 L Messi 🇬🇹 ⚽,2025-04-14T23:57:14.000Z
18044843672382208,83,TRUE,TRUE,FALSE,0,,2025-04-15T06:14:53.000Z
18142806856382825,117,TRUE,FALSE,FALSE,0,,2025-04-14T23:38:12.000Z
18051354998466619,1090,TRUE,FALSE,FALSE,13,🙌🙌,2025-04-14T13:03:07.000Z
18057695591162581,2,FALSE,TRUE,FALSE,0,Real player is messi's barber 😂😂,2025-04-16T07:45:10.000Z
18047032655585894,22,TRUE,TRUE,FALSE,2,,2025-04-15T15:27:54.000Z
18368080591193363,2,TRUE,FALSE,FALSE,0,Messijon otangga rahmat seni shuncha boqib katta qilgan. 😁👍👍🇺🇿,2025-04-16T08:32:19.000Z
17860120494333416,44,TRUE,TRUE,FALSE,2,Te amo te lo juro 😍😍❤️,2025-04-14T21:02:58.000Z
17880474102182228,0,TRUE,FALSE,FALSE,0,❤️❤️❤️❤️🙌,2025-04-16T06:37:36.000Z
18065941808068676,0,TRUE,FALSE,FALSE,0,"Bikini, Sun & Beaches: This is Florida! ☀️👙",2025-04-16T10:30:15.000Z
18057865622328360,0,TRUE,TRUE,FALSE,0,💙💙💙💙💙👏👏👏👏👏👏👏👏👏Eu quero uma camisa dessa💙 I want a shirt like that!!!!💙,2025-04-16T10:13:20.000Z
17994323243632726,0,TRUE,TRUE,FALSE,0,💪,2025-04-16T09:02:39.000Z
17941722248858712,0,TRUE,FALSE,FALSE,0,🔥🔥🔥🔥,2025-04-16T06:30:19.000Z
18112136224482016,0,FALSE,FALSE,FALSE,0,🇧🇷🇧🇷🇧🇷,2025-04-16T09:47:55.000Z
17874074541332103,0,FALSE,TRUE,FALSE,0,Chorrrrrr,2025-04-16T06:32:59.000Z
17878641267295258,0,FALSE,TRUE,FALSE,0,Chor,2025-04-16T06:33:03.000Z
18356791753181033,0,FALSE,TRUE,FALSE,0,Don’t ever let anyone dull your sparkle 🔥💜😍🙈,2025-04-16T06:28:45.000Z
18051942170255513,1,FALSE,FALSE,FALSE,0,@leomessi pai da FIFA,2025-04-16T06:31:03.000Z
18050801477029242,0,TRUE,FALSE,FALSE,0,Wauwwww... 🔥🔥🔥,2025-04-05T09:27:00.000Z
18059968250089283,1,FALSE,TRUE,FALSE,0,My biggest fear is drowning,2025-03-30T19:09:41.000Z
17969939198828310,0,TRUE,FALSE,FALSE,0,Fear Pong 2025 ?,2025-02-11T04:32:33.000Z
18058223950988623,0,TRUE,FALSE,FALSE,0,My biggest fear is being forgetten by those I love,2025-02-09T04:55:19.000Z
18066315991873955,0,TRUE,FALSE,FALSE,0,👏👏,2025-02-03T21:19:28.000Z
18053834162047773,1,TRUE,TRUE,FALSE,0,What's Matthew's @ ?,2025-01-17T05:39:23.000Z
17919875451031839,1,TRUE,FALSE,FALSE,0,My biggest fear is losing people I love,2025-01-13T01:36:04.000Z
18025486814557379,0,TRUE,TRUE,FALSE,0,My biggest fear is killing someone on accident,2024-12-31T08:32:36.000Z
18079813786583949,0,TRUE,TRUE,FALSE,0,Biggest fear is torture,2024-12-26T03:55:41.000Z
18015537689452190,0,TRUE,FALSE,FALSE,0,My biggest fear is death.,2024-12-23T05:39:05.000Z
18049043609116921,0,TRUE,TRUE,FALSE,0,My biggest fear is losing all the people I love because I did something stupid.,2024-12-21T00:13:51.000Z
17953217141887330,0,TRUE,TRUE,FALSE,0,My biggest fear death,2024-12-14T07:09:47.000Z
18252997480273689,1,TRUE,FALSE,FALSE,0,My biggest fear is losing my family?,2024-12-01T06:01:58.000Z
18075362179508934,11,TRUE,TRUE,FALSE,0,As Somali I was impressed how does know about the Somali hip hop group 😭😂😂,2024-10-18T16:10:44.000Z
17901962921960804,2,TRUE,FALSE,FALSE,0,My biggest fear is losing the people I trust.,2024-09-21T17:46:46.000Z
18253710379281310,8,TRUE,TRUE,FALSE,0,Poor parents,2024-11-27T09:26:16.000Z
18433765696068565,29,TRUE,FALSE,FALSE,0,It’s the last dad for me 🥺🥺🥺🥺,2024-10-08T22:35:55.000Z
17970187403786085,0,TRUE,FALSE,FALSE,0,❤️,2024-09-20T20:53:39.000Z
17883780147079119,15,TRUE,FALSE,FALSE,0,It's easy for a dad to accept his daughter being gay. Because no man can hurt her!,2024-09-11T02:52:07.000Z
18280486534237603,20,TRUE,TRUE,FALSE,1,That last dad made me cry 🥲,2024-09-06T09:12:28.000Z
17959143446808193,8,FALSE,TRUE,FALSE,0,Like their parents didn't already know,2024-09-01T16:44:54.000Z
18011967554608954,25,TRUE,TRUE,FALSE,0,I would have never expected the second one to be in the closet😂,2024-07-24T18:34:10.000Z
18273798016214680,6,TRUE,FALSE,FALSE,1,The 3rd dad is cutting her out the wheel,2024-07-20T11:08:04.000Z
18026766850914711,46,TRUE,TRUE,FALSE,0,The second one was pretty obvious,2024-05-25T03:21:22.000Z
17864311653108599,1,TRUE,FALSE,FALSE,0,😂,2024-04-29T11:55:13.000Z
18047459983708260,0,TRUE,FALSE,FALSE,0,😂😂😂😂,2024-04-28T02:02:08.000Z
17945815169688124,23,TRUE,TRUE,FALSE,0,I can’t stop laughing at the first 1 😂😂😂,2024-04-12T19:46:15.000Z
18033105640883119,6,TRUE,TRUE,FALSE,0,I really hope my son never feels like he has to tell me about the type of sex he’s into.,2024-03-13T06:37:09.000Z
18417649801039012,50,TRUE,TRUE,FALSE,0,"MOM said ""REALLY?"" I thought the sky was orange today",2024-03-11T10:59:48.000Z
18022617053009296,7,TRUE,FALSE,FALSE,0,Hahaha first dudes mom definitely knew already. 😂 she’s probably happy to hear it from him,2024-03-04T21:44:51.000Z
18023378900656498,0,FALSE,FALSE,FALSE,0,How do I get on these shows 😭😩 @cut pmo,2025-03-10T04:03:37.000Z
18039132875173251,0,FALSE,FALSE,FALSE,0,17,2025-03-04T22:22:41.000Z
18034702541435779,1,FALSE,TRUE,FALSE,0,Look at her shoes...anybody that wear the tags still on there shoes definitely in high school and young.......if u don't know that then u don't know fashion 💯💯💯,2025-01-21T14:02:54.000Z
18039720161272096,9,TRUE,TRUE,FALSE,0,The sneakers are a dead giveaway she's still in high school,2024-11-28T11:56:40.000Z
17848167111264403,0,TRUE,FALSE,FALSE,0,😍😍😍😍,2024-09-04T15:12:34.000Z
17877427575087625,27,TRUE,FALSE,FALSE,1,22 is just wild 😭 thirsty bro?,2024-06-11T02:16:10.000Z
17927492591856975,1,FALSE,TRUE,FALSE,0,And the camo.,2024-05-13T05:04:13.000Z
18003830810313378,14,FALSE,TRUE,FALSE,0,The eyebrows say it all. Under 21,2024-05-13T05:04:02.000Z
17983113128661317,0,TRUE,FALSE,TRUE,0,😂,2024-05-10T17:35:59.000Z
18033086704807493,0,TRUE,TRUE,FALSE,0,Huh gmoz #Ooonahh,2024-05-01T03:10:10.000Z
18027588034996904,0,TRUE,FALSE,FALSE,0,😮😮😮😮,2024-04-28T02:01:47.000Z
18066213055472942,29,FALSE,TRUE,FALSE,0,I did not look like that at 15 😅,2024-04-27T17:55:51.000Z
18015967034469921,38,TRUE,FALSE,FALSE,0,15?! Yea times have changed,2024-04-11T14:05:40.000Z
18023956097035811,36,TRUE,TRUE,FALSE,1,He wanted her to be 22 he meant.,2024-04-04T02:27:42.000Z
18067535689755880,0,TRUE,TRUE,FALSE,0,👏,2025-04-16T06:10:46.000Z
18040766285571460,1,TRUE,FALSE,FALSE,1,It would be great if we valued brains as much as the ability to get some sort of a ball into some sort of receptacle.,2025-04-16T01:16:06.000Z
18311972968229983,0,TRUE,TRUE,FALSE,0,Fire the Xavier dude,2025-04-16T01:32:34.000Z
18060658502035826,0,TRUE,TRUE,FALSE,0,I got 6/10 😂,2025-04-16T06:56:54.000Z
18024484463381155,1,TRUE,FALSE,TRUE,0,Thinking of my five items 🤔,2025-02-13T21:58:54.000Z
17863211445259826,37,TRUE,FALSE,FALSE,3,No footballs allowed lol thank you guys for having me,2025-02-10T19:14:05.000Z
18041148284437580,0,TRUE,FALSE,FALSE,0,Who’s the guy that won tho 👀,2025-04-05T05:57:34.000Z
18078442996778595,0,TRUE,FALSE,FALSE,0,When will there be casting available for couples again??,2025-04-09T02:47:45.000Z
17870742024282661,4,TRUE,TRUE,FALSE,1,WTF she doesn’t want the football 🏈 you don’t want her lol 😂,2025-02-10T21:04:42.000Z
18046136399360504,1,TRUE,FALSE,FALSE,0,my biggest fear is that the fortnite storm is gonna knock me irl 😔😔,2025-03-19T03:27:02.000Z
18070705975833547,1,TRUE,FALSE,FALSE,0,My biggest fear is getting absolutely bodied in cod by vet bots,2025-02-21T03:01:39.000Z
17912991897095446,1,TRUE,FALSE,FALSE,0,Mh biggest fear is getting my leg chopped off,2025-03-22T23:14:35.000Z
18442796404077545,42,TRUE,FALSE,FALSE,0,"‘We need hopeful, not hopeless’ 😂",2025-02-10T19:47:00.000Z
18131160313367548,1,TRUE,TRUE,FALSE,0,My biggest fear is being kidnapped in the middle of the night,2025-03-01T03:05:08.000Z
18056937667845575,4,TRUE,FALSE,FALSE,0,He’s going to play catch by himself 💀,2025-02-10T22:05:27.000Z
18035349788616975,2,TRUE,TRUE,FALSE,0,Suffocating,2025-02-27T09:26:24.000Z
17957877614879466,23,FALSE,TRUE,FALSE,0,Mama looking for her husband thru her daughter. Go for who you like not what they like.,2025-02-10T21:36:57.000Z
18039552071124596,2,TRUE,TRUE,FALSE,0,@jamesrich23 👑,2025-02-10T21:10:31.000Z
17975079203813930,3,TRUE,TRUE,FALSE,0,@jamesrich23 she missed out 🫡,2025-02-10T21:43:44.000Z
18044148986370262,335,FALSE,TRUE,FALSE,60,FIFA princess 👸🏻,2025-04-04T15:42:58.000Z
18039889322532471,1,TRUE,FALSE,FALSE,0,❤️❤️❤️💙💙💙💙,2025-04-14T17:40:27.000Z
18455651011079754,4,FALSE,TRUE,FALSE,2,😍,2025-04-09T15:36:56.000Z
18057009245473738,16,TRUE,TRUE,FALSE,4,Pesii is Pessi🙌🙌,2025-04-08T14:50:10.000Z
18245268190305084,1,FALSE,TRUE,FALSE,0,❤️❤️🇦🇷,2025-04-14T08:36:40.000Z
18059242025028199,4,TRUE,TRUE,FALSE,0,😍😍💙🇦🇷,2025-04-09T14:05:42.000Z
18042375308182561,5,TRUE,FALSE,FALSE,0,,2025-04-12T11:21:57.000Z
18359484022183713,2,TRUE,TRUE,FALSE,2,Otro regalito?,2025-04-15T14:07:32.000Z
18053731952238040,24,FALSE,FALSE,FALSE,1,Help Palestine 🇵🇸🙏🙏,2025-04-08T18:16:02.000Z
18056477161915658,2,TRUE,FALSE,FALSE,0,Messi te amo,2025-04-02T18:16:10.000Z
17955992006791960,3,TRUE,TRUE,FALSE,0,Sos crack!!!💙🤍💙🏆,2025-04-09T15:07:18.000Z
18061201772080278,14,FALSE,FALSE,FALSE,0,Free Palestine 😭😭😭,2025-04-08T05:50:04.000Z
17864161164365192,3,TRUE,FALSE,FALSE,0,🇦🇷🇦🇷😍😍,2025-04-03T09:26:07.000Z
18037685405252228,1,FALSE,FALSE,FALSE,1,Peeeesssiiii😍🇦🇷,2025-04-14T14:17:20.000Z
18096360004537036,11,FALSE,FALSE,FALSE,1,Free Palestine 😭😭,2025-04-08T05:50:10.000Z
18059945969487894,2,TRUE,FALSE,FALSE,0,Ronaldo is better siuuuuu🐐,2025-04-15T18:48:19.000Z
"1,79E+16",2,TRUE,FALSE,FALSE,3,,2025-04-09T10:38:31.000Z
17865971553359994,16,TRUE,FALSE,FALSE,2,,2025-04-05T11:57:57.000Z
18061658402022558,7,TRUE,TRUE,FALSE,0,,2025-04-08T04:40:36.000Z
18272960776267616,51,FALSE,FALSE,FALSE,0,,2025-04-05T06:12:38.000Z
17860113840325621,3,TRUE,FALSE,FALSE,0,Am real your fan,2025-04-08T19:17:17.000Z
18061678676014345,1,TRUE,FALSE,FALSE,1,G.O.A.T,2025-04-09T06:02:53.000Z
18088130431593343,23,TRUE,FALSE,FALSE,2,Vem pro peixão logooooo 🖤🤍🖤🤍🖤🤍🖤,2025-03-31T13:09:13.000Z
17974555112842479,2,TRUE,FALSE,FALSE,0,🐐,2025-04-10T20:03:13.000Z
18079488190670980,2,TRUE,TRUE,FALSE,0,,2025-04-08T04:48:22.000Z
18051480458250232,5,FALSE,FALSE,FALSE,4,"Ven al Santos Messi, ven a utilizar el 10 más grande de la historia del fútbol junto a tu mejor amigo Neymar",2025-03-31T23:50:12.000Z
18264379078302450,2,TRUE,FALSE,FALSE,0,🐐 ♾️,2025-04-08T06:51:14.000Z
18009887471729151,2,TRUE,FALSE,FALSE,0,The 🐐,2025-04-11T17:12:33.000Z
18034624490306284,2,TRUE,FALSE,FALSE,0,TIMELESS,2025-03-30T09:22:07.000Z
18051425438260474,2,TRUE,FALSE,FALSE,0,🐐🐐🐐🐐🐐🐐,2025-04-09T17:48:43.000Z
17955685415946813,6,FALSE,FALSE,FALSE,0,How does this affect my glorious king Brian Thomas Junior,2025-04-15T22:28:48.000Z
17976534023830448,4240,TRUE,FALSE,FALSE,7,He looks more league ready then ever 😭😭,2025-04-15T21:07:35.000Z
18034388825328499,3082,TRUE,FALSE,FALSE,2,I’ve seen enough suit him back up,2025-04-15T21:08:07.000Z
17845490598459133,107,TRUE,TRUE,FALSE,0,the best DT I’ve ever seen,2025-04-15T21:08:33.000Z
18081624043657160,699,TRUE,TRUE,FALSE,17,Ok bro we get it you have muscles 🙄🙄,2025-04-15T21:12:27.000Z
18044807003126654,663,TRUE,FALSE,FALSE,0,Bro could come right off the couch and get 8 sacks lmao,2025-04-15T21:11:41.000Z
18185844532312971,10,TRUE,TRUE,FALSE,0,Woah that guy looks strong im sure he would make a great football player did he already tried the sport?,2025-04-15T23:35:35.000Z
17879421375293068,186,TRUE,FALSE,TRUE,18,Looks small…,2025-04-15T21:09:14.000Z
17903678625151383,21,TRUE,TRUE,FALSE,0,I thought that was Steph Curry on steroids at first. 😢,2025-04-15T21:34:16.000Z
18365231371134087,159,TRUE,FALSE,FALSE,3,Made tons of money to play the game he loved while having a HOF career as one of the best Defensive Tackles ever!,2025-04-15T21:07:39.000Z
18024055391676655,11,TRUE,FALSE,FALSE,0,All these AI videos i thought that was steph,2025-04-15T21:13:23.000Z
18060550249886201,5,TRUE,TRUE,FALSE,0,Left at the perfect time,2025-04-15T21:09:21.000Z
18044429963433468,31,TRUE,FALSE,FALSE,0,Bro you could play 5 more years on the rams,2025-04-15T21:13:19.000Z
18052009115207687,144,TRUE,TRUE,FALSE,30,"The goat of defensive tackles, until Jalen Carter retires 😊",2025-04-15T21:09:44.000Z
18038203094253513,7,TRUE,FALSE,TRUE,0,Bro ain’t never missed trap day 💪,2025-04-15T22:10:09.000Z
17918038986065987,7,TRUE,FALSE,FALSE,9,Indonesia also debut 🇮🇩,2025-04-15T13:51:57.000Z
18099325693476724,5,TRUE,FALSE,FALSE,7,How about the format competition?,2025-04-15T13:06:43.000Z
17981051909820784,3,TRUE,FALSE,TRUE,1,Uganda,2025-04-15T13:17:29.000Z
17891055003212306,2,TRUE,FALSE,TRUE,1,❤️❤️❤️,2025-04-15T13:16:20.000Z
17843618916454720,0,TRUE,FALSE,FALSE,0,Indonesia🇮🇩back to back 🔥🔥🔥,2025-04-15T13:26:23.000Z
18060904855869470,0,TRUE,FALSE,FALSE,2,Y Bolivia?,2025-04-15T14:18:47.000Z
18339795220083142,3,TRUE,FALSE,FALSE,0,Bring Russia Back 🇷🇺,2025-04-15T13:17:45.000Z
18101236846463998,2,TRUE,TRUE,FALSE,4,Piala Dunia level terbawah,2025-04-15T14:17:24.000Z
17930223305922118,8,TRUE,TRUE,FALSE,0,Indonesia datang 🔥🦅🇮🇩,2025-04-15T14:54:22.000Z
18077468413691980,2,TRUE,FALSE,FALSE,0,Indonesia is trouble maker for all team.. soon🔥🔥❤️🇮🇩🦅❤️,2025-04-16T00:25:39.000Z
18006690461733424,2,TRUE,FALSE,FALSE,0,Uganda 🇺🇬,2025-04-15T13:11:12.000Z
18070026010922326,4,TRUE,FALSE,FALSE,0,"Vamos bichos, a darle con todo 🇸🇻🇸🇻🇸🇻",2025-04-15T18:35:05.000Z
18063888878477727,1,TRUE,FALSE,FALSE,0,Respect Button ✅,2025-04-15T13:26:43.000Z
18007518107569292,6,TRUE,TRUE,FALSE,0,Please invetigate for north Korean U17. Its look not U17. But it could be U23.,2025-04-15T13:42:28.000Z
17859316086394663,1,TRUE,TRUE,FALSE,0,🇺🇬🇺🇬🇺🇬🇺🇬🇺🇬🇺🇬🇺🇬 Uganda to the world @ugandacranes,2025-04-15T14:30:37.000Z
18327444826163105,260,TRUE,TRUE,FALSE,2,“I love that song😇” lmao,2025-04-11T22:50:35.000Z
17850525801395140,112,TRUE,FALSE,TRUE,0,“Do you wanna dance with us.” 🥰,2025-04-12T02:11:18.000Z
17902950402115296,0,TRUE,FALSE,FALSE,0,😂,2025-04-11T22:15:27.000Z
18082860826631376,47,TRUE,FALSE,FALSE,0,awe the last guy,2025-04-12T00:10:33.000Z
18045376166381734,217,FALSE,TRUE,FALSE,1,They guy at the end made me cry 😭😔,2025-04-11T22:55:27.000Z
18060772760511194,0,TRUE,FALSE,FALSE,0,😂😂,2025-04-14T23:26:59.000Z
18074418106865114,49,FALSE,TRUE,FALSE,0,no i need to know what happens to the guy,2025-04-12T02:49:55.000Z
18079606420666475,30,FALSE,TRUE,FALSE,0,That little childish brat shadowboxing had me heated🙄,2025-04-12T01:15:27.000Z
18059336033031950,0,TRUE,FALSE,FALSE,0,Worst part was the guy with his bottom blazer button closed,2025-04-13T20:25:46.000Z
18060694748095287,0,TRUE,TRUE,FALSE,0,Where can I see the full video,2025-04-12T12:10:45.000Z
18497354854049147,0,TRUE,TRUE,FALSE,0,hahahahaha “I think it’s a three way” all the commentary is gold,2025-04-13T01:29:49.000Z
18064903451003097,8,FALSE,FALSE,FALSE,0,AWW THAT POOR GUY,2025-04-12T11:38:56.000Z
18065860876800806,2,TRUE,TRUE,FALSE,0,why is that guy hitting that girl like that lol,2025-04-12T17:20:44.000Z
18056668682128562,11,FALSE,FALSE,FALSE,0,"“buss it down, buss it down” 😭",2025-04-12T01:10:08.000Z
17933856657008963,0,FALSE,FALSE,FALSE,0,“alr buss it down”,2025-04-13T07:59:42.000Z
17929575576031523,1,TRUE,FALSE,TRUE,1,👏👏🇦🇷🇦🇷,2025-04-15T11:38:30.000Z
17863554900383608,2,TRUE,FALSE,TRUE,1,😍,2025-04-15T08:10:19.000Z
18065744323985167,1,TRUE,FALSE,TRUE,0,Bellissimo 👌🏼 ❤️💎,2025-04-15T17:25:29.000Z
18026001614654587,0,TRUE,FALSE,FALSE,0,❤️❤️❤️,2025-04-15T22:05:14.000Z
17889412110233327,1,TRUE,FALSE,FALSE,0,🇧🇷 ?,2025-04-15T10:08:54.000Z
18046235738377030,0,TRUE,TRUE,FALSE,1,"When I feel a little down, I put on my favourite high heels and dance❤️😍🔥",2025-04-15T08:05:24.000Z
17934062681900787,1,FALSE,TRUE,FALSE,0,☝️ temos ótimas Lembranças de EUA na copa do Mundo de futebol ⚽️ Brasil campeão,2025-04-15T18:07:21.000Z
17854474824422748,1,FALSE,FALSE,FALSE,0,#SeGanoEnLaCancha #SerFieraEsUnOrgullo 🦁💚👊,2025-04-15T19:58:41.000Z
18096880495542119,0,TRUE,FALSE,FALSE,0,,2025-04-16T01:34:09.000Z
18400228534106175,0,TRUE,FALSE,FALSE,0,Please fifa we need the trailer for the world cup mascots team animated movie and collab with Sony pictures and release the movie on 20th June 2025,2025-04-15T16:05:30.000Z
17924340705058868,0,TRUE,TRUE,FALSE,0,#seganóenlacancha,2025-04-15T22:37:54.000Z
18104753227501817,0,TRUE,TRUE,FALSE,0,💪,2025-04-15T16:31:32.000Z
17954234963941933,0,TRUE,FALSE,FALSE,0,Please FIFA we need your hands,2025-04-15T18:32:10.000Z
18053468183333537,0,FALSE,FALSE,FALSE,1,#SeGanoEnLaCancha💚🤍🦁,2025-04-15T23:56:45.000Z
18064297552981952,1,TRUE,FALSE,FALSE,0,Looking fantastic waw❤️,2025-04-15T16:09:39.000Z
18031842365630718,0,TRUE,FALSE,FALSE,0,MIA SAN MIA 🔴⚪️,2025-04-16T01:57:17.000Z
18064237927985622,1,FALSE,TRUE,FALSE,0,Everything happens for a reason❤️🌸,2025-04-15T16:05:32.000Z
18080730886680498,1,TRUE,FALSE,FALSE,0,🤍🤍🤍🤍,2025-04-15T16:04:12.000Z
18107537596495550,1,TRUE,TRUE,FALSE,0,You always make my day 😍 Clare from the UK.🙂 🙂,2025-04-15T16:05:55.000Z
18337214386089247,0,TRUE,TRUE,FALSE,0,"@fifaclubworldcup , #seganoenlacancha💚🤍💚🇲🇽",2025-04-15T21:30:31.000Z
18064055170998082,1,TRUE,TRUE,FALSE,0,Glazing so hard,2025-04-16T10:42:34.000Z
18028028240418951,1,FALSE,FALSE,FALSE,0,Duran?,2025-04-16T10:38:20.000Z
17985659129815866,7,TRUE,FALSE,FALSE,0,"An effort beyond explanation, passion beyond expression, desire beyond the norm and a painful exit like no other... From a Liverpool fan, you were truly extraordinary, Villa, a feat, truly.",2025-04-16T10:25:16.000Z
17910393510011951,3,TRUE,FALSE,FALSE,0,👏👏👏👏👏👏,2025-04-16T10:20:25.000Z
17862891312309589,52,TRUE,FALSE,FALSE,0,It was so unfortunate for Aston villa but congratulations to them🤎🤍,2025-04-16T10:19:56.000Z
17875312227315428,1,TRUE,FALSE,FALSE,0,😂,2025-04-16T10:21:51.000Z
18085369219626466,19,TRUE,FALSE,FALSE,0,"Such a touching story. From an arsenal fan, I'm proud.❤️",2025-04-16T10:21:44.000Z
18063183890084378,3,TRUE,FALSE,FALSE,0,What is duran doing there?,2025-04-16T10:46:53.000Z
18039859868529920,102,TRUE,TRUE,FALSE,1,whys there a random duran picture? 😂,2025-04-16T10:25:18.000Z
18221124844293551,1,FALSE,TRUE,FALSE,0,Duran??😂,2025-04-16T10:37:26.000Z
18037817678551457,1,TRUE,FALSE,FALSE,0,Duran wasn't thr,2025-04-16T10:33:13.000Z
18086269735618938,25,TRUE,TRUE,FALSE,0,First slide: UEL anthem playing,2025-04-16T10:23:39.000Z
18114581710464033,9,TRUE,FALSE,FALSE,0,,2025-04-16T10:28:20.000Z
18044470448579131,147,TRUE,FALSE,FALSE,2,When did the Premier league admin become the versus admin,2025-04-16T10:21:34.000Z
17847198372451385,4,TRUE,FALSE,FALSE,2,😂 small club gave it a go 🤣,2025-04-16T10:23:38.000Z
18291337315223662,62,TRUE,TRUE,FALSE,0,,2025-04-15T23:51:36.000Z
18061699646099754,2,TRUE,FALSE,FALSE,0,NO,2025-04-16T01:31:33.000Z
18141599404386184,6,TRUE,FALSE,FALSE,0,Dawg 🎯,2025-04-16T00:45:36.000Z
18170927326333904,59,TRUE,FALSE,TRUE,0,🎯,2025-04-16T00:35:03.000Z
17872046211240798,3,TRUE,TRUE,FALSE,0,Go cards!,2025-04-16T03:01:29.000Z
17941683020862959,40,TRUE,TRUE,FALSE,0,Him and JaCorey Brooks.,2025-04-16T00:25:28.000Z
17856401496411216,2,TRUE,TRUE,FALSE,0,he throws a nice ball,2025-04-16T00:02:44.000Z
18060688096888418,487,TRUE,FALSE,FALSE,13,"As a Louisville fan, people are really sleeping on Jacorey brooks",2025-04-15T23:52:54.000Z
18494468689015973,101,TRUE,TRUE,FALSE,28,Isn’t he like 26?,2025-04-15T23:53:45.000Z
17844865782460864,143,TRUE,FALSE,FALSE,1,"People are sleeping on Louisville in general. Between Shough, Brooks, Ashton, and Quincy, Louisville has a good draft class, and can make some noise.",2025-04-16T00:11:10.000Z
17883166671167548,2,TRUE,TRUE,FALSE,0,He's actually nice,2025-04-16T02:55:31.000Z
17909598471106685,15,TRUE,FALSE,FALSE,0,We not gonna talk about the WR,2025-04-15T23:58:20.000Z
18053934823995609,163,TRUE,TRUE,FALSE,3,“Hes 26” and NFL QBs play til 40.,2025-04-16T00:26:11.000Z
17949755066955876,271,TRUE,FALSE,TRUE,12,Best Qb in draft,2025-04-16T00:01:35.000Z
18067511035937654,48,TRUE,TRUE,FALSE,0,Only reason I see any hate on him is because of his age. Thats it. 😭,2025-04-15T23:55:05.000Z
18037298207555943,0,TRUE,FALSE,FALSE,0,💚💚💚,2025-04-16T00:13:02.000Z
18048955886520938,0,TRUE,FALSE,FALSE,0,🔥🔥🔥,2025-04-15T17:58:28.000Z
18130916359415312,0,FALSE,TRUE,FALSE,0,⚽️🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,2025-04-15T18:35:18.000Z
18047960195101516,1,TRUE,TRUE,FALSE,0,#SeGanoEnLacancha 🦁💚,2025-04-15T23:21:24.000Z
17899174845071985,1,TRUE,TRUE,FALSE,0,Where can I get this shirt?! 😢,2025-04-16T01:28:03.000Z
17911318773011343,0,TRUE,TRUE,FALSE,0,💪,2025-04-15T17:01:57.000Z
18390330940112887,0,FALSE,TRUE,FALSE,0,☝️❤️Alles❤️✝️,2025-04-15T11:45:52.000Z
17943778070985043,0,TRUE,FALSE,FALSE,0,what is happening in number 2,2025-04-15T10:01:26.000Z
18013429754706234,0,FALSE,FALSE,FALSE,0,Hola,2025-04-15T11:42:06.000Z
17874814425322520,0,TRUE,FALSE,FALSE,0,,2025-04-15T11:12:26.000Z
18267420775274798,0,TRUE,TRUE,FALSE,1,,2025-04-15T12:46:20.000Z
18060748714890564,0,FALSE,TRUE,FALSE,0,"You are here to be you, not to live someone else’s life 🙌💞 🙌😍",2025-04-15T10:05:37.000Z
17934195533898554,0,FALSE,FALSE,FALSE,0,Vasco,2025-04-15T10:39:28.000Z
18305898385239757,0,TRUE,FALSE,FALSE,0,😍👏❤️👏😍,2025-04-15T19:13:08.000Z
18056527976157068,1,TRUE,FALSE,FALSE,1,Bring Russia Back 🇷🇺,2025-04-15T10:42:52.000Z
17957749229920690,0,TRUE,FALSE,FALSE,0,🔥🔥,2025-04-16T10:51:23.000Z
18143520418377261,1,TRUE,FALSE,TRUE,0,🔥🙌,2025-04-16T07:52:23.000Z
18091577059604694,3,TRUE,FALSE,TRUE,0,🤞🏽🤞🏽,2025-04-16T08:40:32.000Z
18129072061424320,1,TRUE,FALSE,FALSE,0,🔥😍,2025-04-16T07:47:42.000Z
18076039822630967,1,TRUE,TRUE,FALSE,0,Cole winning it back to back 💙,2025-04-16T08:52:51.000Z
