authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,clean_text,us_count,them_count,negation_count,intensifier_count,hedge_count,is_polarized
33200000,443,True,301,14000,2021-09-23T18:25:34.000Z,4200000,24000000,31900,#duet with @_mrpyrex Great #recipe ! Should I try to #rap a recipe ?? #ramsayreacts #tiktokcooks,41,#duet with @_mrpyrex Great #recipe ! Should I try to #rap a recipe ?? #ramsayreacts #tiktokcooks,0,0,0,0,0,False
497400,583,False,2541,154800,2021-12-12T12:21:36.000Z,19500000,167400000,314100,#foryoupage #food #cooking #viral #sucuk #suçuk #keşfet,10,#foryoupage #food #cooking #viral #sucuk #suçuk #keşfet,0,0,0,0,0,False
9400000,97,True,87,143100,2021-05-30T15:48:40.000Z,18500000,132500000,209300,Ratatouille  #ratatouille #food #foodie #cooking #asmr #fyp,52,Ratatouille #ratatouille #food #foodie #cooking #asmr #fyp,0,0,0,0,0,False
20800000,2050,True,3586,14900,2020-08-20T17:33:21.000Z,10400000,138900000,16600,Posting results in 1 second!! #tutorial #cooking my lunch today!,30,Posting results in 1 second!! #tutorial #cooking my lunch today!,0,0,0,0,0,False
1100000,70,False,44,32400,2022-05-14T19:19:08.000Z,9800000,51300000,36000,"rien de mieux qu’un gâteau aux fraises et au chocolat, non ? vous voulez la partie 2 ? dites-le moi ❤️ bisous #chocolat #cooking #cook",60,"rien de mieux qu’un gâteau aux fraises et au chocolat, non ? vous voulez la partie 2 ? dites-le moi ❤️ bisous #chocolat #cooking #cook",0,0,0,0,0,False
3100000,1247,False,277,39300,2021-12-03T22:17:01.000Z,9500000,84300000,403000,Creamy crunchy bubble potato pillows #cooking #foodasmr #asmrcooking #vegan #recipe #homecook #potato #foodtiktok #veganrecipes,44,Creamy crunchy bubble potato pillows #cooking #foodasmr #asmrcooking #vegan #recipe #homecook #potato #foodtiktok #veganrecipes,0,0,0,0,0,False
2000000,498,False,108,69200,2021-07-03T10:27:44.000Z,8900000,81300000,209000,NO KNIFE! ❌ #cooking #fyp #foryoupage #viral @gordonramsayofficial,19,NO KNIFE! ❌ #cooking #fyp #foryoupage #viral @gordonramsayofficial,0,0,0,0,0,False
9400000,97,True,87,82900,2021-05-27T17:03:01.000Z,8100000,61100000,42200,Beef rendang  #food #foodie #indonesia #cooking #asmr #fyp,53,Beef rendang #food #foodie #indonesia #cooking #asmr #fyp,0,0,0,0,0,False
4300000,380,False,181,10600,2022-04-07T18:40:11.000Z,7700000,93600000,27500,Recreating all the sounds from the Turning Red Cooking Scene at the drums! #turningred #pixar #cooking #asmr #rhythm,24,Recreating all the sounds from the Turning Red Cooking Scene at the drums! #turningred #pixar #cooking #asmr #rhythm,0,0,0,0,0,False
2200000,181,True,193,40100,2021-01-03T15:00:36.000Z,7400000,84600000,687500,Had to try this#tortillatrend#trend#tiktoktrend#trending#recipe#cooking#foodie#foodtiktok#mat#food#fördig#fördigsverige#fyp,17,Had to try this#tortillatrend#trend#tiktoktrend#trending#recipe#cooking#foodie#foodtiktok#mat#food#fördig#fördigsverige#fyp,0,0,0,0,0,False
61200,314,False,66,167500,2021-04-26T19:43:21.000Z,6800000,39000000,201200,I ain’t about that domesticated life. #fail #wifeymaterial #foryou #fyp #cooking I/B: @lobeloofficial,15,I ain’t about that domesticated life. #fail #wifeymaterial #foryou #fyp #cooking I/B: @lobeloofficial,0,0,0,0,0,False
9400000,97,True,87,64600,2021-03-18T18:13:49.000Z,6800000,37700000,64400,Shoyu ramen  #ramen #food #foodie #cooking #asmr #fyp,58,Shoyu ramen #ramen #food #foodie #cooking #asmr #fyp,0,0,0,0,0,False
1600000,17,False,143,33100,2022-06-08T15:42:35.000Z,6700000,92300000,115300,Do you feel bored when you are alone?#outdoors #camping #outdoorlife #campingtents #outdoorgear #outdoortool #enjoylife #cooking #foryou,126,Do you feel bored when you are alone?#outdoors #camping #outdoorlife #campingtents #outdoorgear #outdoortool #enjoylife #cooking #foryou,0,0,0,0,0,False
4200000,1849,True,723,43300,2020-07-27T01:44:01.000Z,6500000,40800000,343800,This really is the perfect steak!! #steak #fyp #learnontiktok #cooking,59,This really is the perfect steak!! #steak #fyp #learnontiktok #cooking,0,0,0,1,0,False
2300000,140,False,87,56200,2022-02-17T02:21:09.000Z,6300000,59300000,101400,Plantains and picadillo #fypp #cooking #vegan #recipe,39,Plantains and picadillo #fypp #cooking #vegan #recipe,0,0,0,0,0,False
972300,0,False,45,43200,2021-03-05T00:14:05.000Z,6200000,28500000,137700,Singing with my dad #dad #son #singers #sing #funny #comedy #cooking #friedchicken,15,Singing with my dad #dad #son #singers #sing #funny #comedy #cooking #friedchicken,0,0,0,0,0,False
8900000,232,True,293,41700,2021-03-12T00:16:50.000Z,6000000,26200000,219800,This can’t keep happening #vintage #cooking #baking #cake,44,This can’t keep happening #vintage #cooking #baking #cake,0,0,1,0,0,False
18100000,1863,True,1095,39400,2021-08-26T21:16:54.000Z,6000000,66800000,86100,Life Hacks  #fyp #lifehack #lifehacks #hacks #lifeadvice #advice #hack #cooking #cook #chef #onlyjayus inspo: @sidneyraz,33,Life Hacks #fyp #lifehack #lifehacks #hacks #lifeadvice #advice #hack #cooking #cook #chef #onlyjayus inspo: @sidneyraz,0,0,0,0,0,False
3100000,164,False,103,14200,2022-06-07T16:02:59.000Z,6000000,72700000,89000,By foodqood #fypシ #cooking #tiktok #food,33,By foodqood #fypシ #cooking #tiktok #food,0,0,0,0,0,False
3300000,247,True,598,62900,2022-03-01T15:14:19.000Z,5900000,32000000,207000,What a chef!!!! #tinychef #basil #vegan #cook #cooking #live #fyp #singing #lorde,32,What a chef!!!! #tinychef #basil #vegan #cook #cooking #live #fyp #singing #lorde,0,0,0,0,0,False
8400000,409,True,867,24000,2020-12-12T11:05:38.000Z,5900000,82400000,30700,Oh No! #fyp #foryou #asmr #cooking,25,Oh No! #fyp #foryou #asmr #cooking,0,0,0,0,0,False
9400000,97,True,87,143100,2021-05-30T15:48:40.000Z,18500000,132500000,209300,Ratatouille  #ratatouille #food #foodie #cooking #asmr #fyp,52,Ratatouille #ratatouille #food #foodie #cooking #asmr #fyp,0,0,0,0,0,False
420400,114,False,115,56500,2021-06-17T16:29:11.000Z,8400000,66400000,57900,Another watermelon! Who wants some??  #fy #foryou #foru #foryoupage #food #foodie #viral #watermelonsugar @foodies @kalesalad,24,Another watermelon! Who wants some?? #fy #foryou #foru #foryoupage #food #foodie #viral #watermelonsugar @foodies @kalesalad,0,0,0,0,0,False
626000,287,False,126,46700,2021-06-09T01:38:24.000Z,8100000,82800000,87300,When you’re hungry at work! #itsajoke #pizza #foodie #fypage #rectanglepizzaforlife,22,When you’re hungry at work! #itsajoke #pizza #foodie #fypage #rectanglepizzaforlife,0,0,0,0,0,False
9400000,97,True,87,82900,2021-05-27T17:03:01.000Z,8100000,61100000,42200,Beef rendang  #food #foodie #indonesia #cooking #asmr #fyp,53,Beef rendang #food #foodie #indonesia #cooking #asmr #fyp,0,0,0,0,0,False
79600,294,False,532,52600,2021-07-06T16:28:58.000Z,7800000,50800000,425700,*thinks back to all the time wasted in the past. #kitchenhack #foodie #shreddedchicken #fyp #foryou #xyzbca,14,*thinks back to all the time wasted in the past. #kitchenhack #foodie #shreddedchicken #fyp #foryou #xyzbca,0,0,0,0,1,False
316600,159,False,79,42800,2021-09-28T04:48:40.000Z,7600000,36300000,355900,#catsoftiktok #funny #foodie #fyp,29,#catsoftiktok #funny #foodie #fyp,0,0,0,0,0,False
2200000,181,True,193,40100,2021-01-03T15:00:36.000Z,7400000,84600000,687500,Had to try this#tortillatrend#trend#tiktoktrend#trending#recipe#cooking#foodie#foodtiktok#mat#food#fördig#fördigsverige#fyp,17,Had to try this#tortillatrend#trend#tiktoktrend#trending#recipe#cooking#foodie#foodtiktok#mat#food#fördig#fördigsverige#fyp,0,0,0,0,0,False
134100,471,False,101,7927,2022-01-20T01:26:23.000Z,7100000,82500000,4603,#billybishop#billybishopairport#airport#iphonetricks#fails#trickshot#budgeting#foodie#collegelife#toronto#2022#UmYeah#homemade#snowstorm#yztiktok#yzt,30,#billybishop#billybishopairport#airport#iphonetricks#fails#trickshot#budgeting#foodie#collegelife#toronto#2022#UmYeah#homemade#snowstorm#yztiktok#yzt,0,0,0,0,0,False
9400000,97,True,87,64600,2021-03-18T18:13:49.000Z,6800000,37700000,64400,Shoyu ramen  #ramen #food #foodie #cooking #asmr #fyp,58,Shoyu ramen #ramen #food #foodie #cooking #asmr #fyp,0,0,0,0,0,False
1700000,8,False,399,21100,2022-05-03T13:38:29.000Z,6100000,150900000,478100,#foodie #food#flavour #gourmet #foodtiktok,19,#foodie #food#flavour #gourmet #foodtiktok,0,0,0,0,0,False
519900,250,False,446,73700,2022-02-07T18:49:43.000Z,6000000,54100000,144500,They're jealous of the couple #foryoupage #foryou #fyp #foryoupageofficiall #tiktok #trending #viral #discopangpang #jtbetv #korean #foodie #fy #4u,33,They're jealous of the couple #foryoupage #foryou #fyp #foryoupageofficiall #tiktok #trending #viral #discopangpang #jtbetv #korean #foodie #fy #4u,0,1,0,0,0,False
4200000,28,False,102,21800,2021-06-16T19:02:06.000Z,5800000,26600000,86900,When you haven’t had sushi in a while...#toddlersoftiktok #fyp #foryou #bellafoodie #momsoftiktok #toddlermom #sushi #foodie,58,When you haven’t had sushi in a while...#toddlersoftiktok #fyp #foryou #bellafoodie #momsoftiktok #toddlermom #sushi #foodie,0,0,1,0,0,False
2200000,181,True,193,27000,2022-01-01T17:02:04.000Z,5600000,81000000,358600,BURGER CRUNCH WRAP #recipe #cooking #foodie #foodtiktok #food #foryou #fyp,24,BURGER CRUNCH WRAP #recipe #cooking #foodie #foodtiktok #food #foryou #fyp,0,0,0,0,0,False
67600,1753,False,196,124400,2021-02-13T17:33:06.000Z,5500000,19800000,180200,#stitch with @kiwified #highschool #college #food #foodie #cheating #fyp #cheer #athlete #blowthisup #trending #beautiful #dog #blm #alm,59,#stitch with @kiwified #highschool #college #food #foodie #cheating #fyp #cheer #athlete #blowthisup #trending #beautiful #dog #blm #alm,0,0,0,0,0,False
18800000,3442,False,2036,31100,2021-01-11T05:36:18.000Z,5300000,46900000,13800,Un Intento mas probando la pasta en el aceite!! Alguien me explique ¿qué pasó? #fyp #Comedia #Teleport #foodie,59,Un Intento mas probando la pasta en el aceite!! Alguien me explique ¿qué pasó? #fyp #Comedia #Teleport #foodie,0,0,0,0,0,False
2300000,0,True,106,64100,2021-11-04T17:11:50.000Z,5100000,33600000,62800,You asked for this! #10numara #wall #duvar #everythingiscake #cake #realisticcake #foodie #foryoupage #fyp #satisfying  #mandalina #mandarin #asmr,19,You asked for this! #10numara #wall #duvar #everythingiscake #cake #realisticcake #foodie #foryoupage #fyp #satisfying #mandalina #mandarin #asmr,0,0,0,0,0,False
9400000,97,True,87,30100,2021-07-29T14:28:08.000Z,5000000,31800000,24300,Poke  #food #foodie #cooking #asmr #saladrecipe #fyp,56,Poke #food #foodie #cooking #asmr #saladrecipe #fyp,0,0,0,0,0,False
737600,1030,False,27,17700,2021-08-04T00:31:46.000Z,4900000,36700000,17900,#pizzazz #pizzazzplus #food #journey #foodie #foodtiktok,10,#pizzazz #pizzazzplus #food #journey #foodie #foodtiktok,0,0,0,0,0,False
492700,38,False,77,45500,2021-08-02T20:05:00.000Z,4900000,38900000,70200,A simple Margherita  #fyp #foryoupage #pizza #neopolitan #outdoorcooking #foodie #pizzaboy #cooking #cheese,39,A simple Margherita #fyp #foryoupage #pizza #neopolitan #outdoorcooking #foodie #pizzaboy #cooking #cheese,0,0,0,0,0,False
1300000,766,False,1936,13100,2021-09-16T02:49:40.000Z,4900000,18000000,35700,#duet with @tinekeyounger Did not expect this at the end BRAVO!  #foodie #KeepItRealMeals #goodasf #fypシ,55,#duet with @tinekeyounger Did not expect this at the end BRAVO! #foodie #KeepItRealMeals #goodasf #fypシ,0,0,1,0,0,False
32100000,289,True,797,141800,2022-01-22T03:53:50.000Z,25000000,302300000,189500,#tiktokfood #roastbeef #asmr,59,#tiktokfood #roastbeef #asmr,0,0,0,0,0,False
32100000,289,True,797,121300,2022-02-06T01:15:16.000Z,23800000,243700000,244800,#tiktokfood #asmr,59,#tiktokfood #asmr,0,0,1,0,0,False
1700000,287,False,640,166000,2022-04-09T14:58:03.000Z,19500000,141900000,136900,Reply to @roblox_fanas  The end tho #knifeskills #foodchallenge #cucumber #cucumberchallenge #asmr #asmrsound #asmrfood #satisfying #sosatisfying #oddlysatisfying #oddlysatisfyingvideo #didyouknow #tiktokfood #sustainability,29,Reply to @roblox_fanas The end tho #knifeskills #foodchallenge #cucumber #cucumberchallenge #asmr #asmrsound #asmrfood #satisfying #sosatisfying #oddlysatisfying #oddlysatisfyingvideo #didyouknow #tiktokfood #sustainability,0,0,0,0,0,False
32100000,289,True,797,106100,2021-12-20T23:45:53.000Z,15700000,132300000,112500,#Bossam #tiktokfood #asmr,58,#Bossam #tiktokfood #asmr,0,0,0,0,0,False
32100000,289,True,797,57800,2022-03-11T09:51:36.000Z,15600000,219700000,73700,Subscribe to YouTube → Bayashi TV #tiktokfood #roastbeef #sandwich #asmr,57,Subscribe to YouTube → Bayashi TV #tiktokfood #roastbeef #sandwich #asmr,0,0,0,0,0,False
33200000,443,True,301,126700,2021-11-06T21:25:41.000Z,15300000,132200000,292400,Hey @tillyramsay did you say I can’t #dance ?? #fooddance #tiktokfood,15,Hey @tillyramsay did you say I can’t #dance ?? #fooddance #tiktokfood,0,0,0,0,0,False
1600000,216,False,350,18900,2022-02-16T03:39:17.000Z,13600000,276900000,27700,We tried Pizza videography with dslr camera  @sashin__8ight #subasx #tiktoknepal #tiktokfood #learnontiktok #learnwithtiktok #foryoupage #yummy,18,We tried Pizza videography with dslr camera @sashin__8ight #subasx #tiktoknepal #tiktokfood #learnontiktok #learnwithtiktok #foryoupage #yummy,1,0,0,0,0,False
32100000,289,True,797,66600,2021-12-03T23:21:05.000Z,12200000,118100000,48300,#tiktokfood #asmr,51,#tiktokfood #asmr,0,0,1,0,0,False
2900000,100,False,394,37800,2021-01-14T12:58:56.000Z,11400000,141300000,241900,chocolate cake with sprinkles  #chocolate #sweets  #sprinkles #cake #tiktokfood #fyp #satisfying #odlysatisfying #chocolatelover #desserts,21,chocolate cake with sprinkles #chocolate #sweets #sprinkles #cake #tiktokfood #fyp #satisfying #odlysatisfying #chocolatelover #desserts,0,0,0,0,0,False
32100000,289,True,797,67000,2022-01-18T07:50:43.000Z,10700000,110300000,73700,Collab with @omuraisupuro #omelette #tiktokfood,37,Collab with @omuraisupuro #omelette #tiktokfood,0,0,0,0,0,False
32100000,289,True,797,53000,2022-05-12T07:09:19.000Z,9100000,101300000,29700,#tiktokfood #asmr,39,#tiktokfood #asmr,0,0,1,0,0,False
32100000,289,True,797,82800,2021-08-15T00:37:43.000Z,8800000,67000000,60000,@itz_rainbowish への返信 #tiktokfood #cheese,34,@itz_rainbowish への返信 #tiktokfood #cheese,0,0,0,0,0,False
32100000,289,True,797,31800,2021-11-27T21:58:50.000Z,8800000,70800000,43200,#tiktokfood #buffalowing #asmr,55,#tiktokfood #buffalowing #asmr,0,0,0,0,0,False
32100000,289,True,797,29900,2022-05-13T05:03:00.000Z,8100000,67600000,100200,#tiktokfood,45,#tiktokfood,0,0,0,0,0,False
2900000,29,False,810,42700,2022-01-24T08:10:14.000Z,7900000,78700000,42600,#tiktokfood #czttfd #omg,21,#tiktokfood #czttfd #omg,0,0,1,0,0,False
32100000,289,True,797,54100,2022-03-17T09:40:36.000Z,7800000,68600000,56200,"Love this song!! @charlieputh, @shayneorok  #tiktokfood",26,"Love this song!! @charlieputh, @shayneorok #tiktokfood",0,0,0,0,0,False
32100000,289,True,797,73500,2021-09-24T22:20:57.000Z,7800000,60900000,34800,Reply to @ilove5umshooting  #tiktokfood #asmr,27,Reply to @ilove5umshooting #tiktokfood #asmr,0,0,0,0,0,False
3400000,323,True,359,28400,2021-11-02T13:14:37.000Z,7700000,72700000,28300,@nerwin1 への返信 butter　#omelette #egg #tiktokfood #TikTok教室,44,@nerwin1 への返信 butter #omelette #egg #tiktokfood #TikTok教室,0,0,1,0,0,False
32100000,289,True,797,80500,2022-05-05T03:59:18.000Z,7500000,66000000,45000,#tiktokfood #asmr,59,#tiktokfood #asmr,0,0,1,0,0,False
32100000,289,True,797,48100,2021-11-14T03:42:39.000Z,7200000,52200000,24100,#tiktokfood #cheese #asmr,56,#tiktokfood #cheese #asmr,0,0,0,0,0,False
269000,351,False,97,37900,2020-02-07T22:39:22.000Z,6100000,47500000,93000,Renegade Tik Tok dance competition at my school lol. Who do you think won? #dance #tiktokdance #dancechallenge,14,Renegade Tik Tok dance competition at my school lol. Who do you think won? #dance #tiktokdance #dancechallenge,0,0,0,0,1,False
1200000,549,False,771,68100,2020-08-24T22:24:03.000Z,6000000,50400000,379400,Fantasia 2020. #wap #hippo #dancechallenge #couplegoals #viral #husband @thejoshjones #fantasia,15,Fantasia 2020. #wap #hippo #dancechallenge #couplegoals #viral #husband @thejoshjones #fantasia,0,0,0,0,0,False
4400000,322,False,1653,54400,2022-06-11T20:32:52.000Z,5700000,38900000,102700,#moana #dancechallenge,13,#moana #dancechallenge,0,0,0,0,0,False
7200000,279,True,120,19300,2021-06-23T23:14:37.000Z,5200000,28400000,19100,that drop went hard…❤️‍ #dinero #hisandhers #dancechallenge,60,that drop went hard…❤️‍ #dinero #hisandhers #dancechallenge,0,0,0,0,0,False
1200000,131,False,59,19300,2020-10-19T23:10:41.000Z,3700000,35300000,103300,✨#blackpink #blink #lisa #lalisamanoban #manoban #dancechallenge #kpop #kpopfan #kpopedit,18,✨#blackpink #blink #lisa #lalisamanoban #manoban #dancechallenge #kpop #kpopfan #kpopedit,0,0,0,0,0,False
4700000,60,True,455,29300,2021-07-23T09:35:38.000Z,3400000,55500000,28000,Ga kelar kelar masak kalau kaya gini hahahaha #irishbella #ammarzoni #airrumiakbar1453 #aishtv #fyp #dancechallenge,15,Ga kelar kelar masak kalau kaya gini hahahaha #irishbella #ammarzoni #airrumiakbar1453 #aishtv #fyp #dancechallenge,0,0,0,0,0,False
9200000,8,False,68,30700,2022-07-06T17:25:19.000Z,3200000,33000000,20200,Follow my Insta: unreal__jason#jasonstatham #dancechallenge #imneedsomebody,20,Follow my Insta: unreal__jason#jasonstatham #dancechallenge #imneedsomebody,0,0,0,0,0,False
363900,43,False,597,90800,2020-07-21T08:00:16.000Z,3100000,19300000,231500,She reacts when they say Judy   #ahs #americanhorrorstory #dance #catdance #dancechallenge #foryou #foryoupage #nature #hype #l2barmy,5,She reacts when they say Judy #ahs #americanhorrorstory #dance #catdance #dancechallenge #foryou #foryoupage #nature #hype #l2barmy,0,1,0,0,0,False
5600000,100,True,231,33800,2020-10-27T17:08:16.000Z,3100000,25000000,154100,Thx to all my +500K followers!!!  @charlidamelio @addisonre @rosalia #dancechallenge #dance #friends #foryou #fyp #xyzbca #parati #catsoftiktok,11,Thx to all my +500K followers!!! @charlidamelio @addisonre @rosalia #dancechallenge #dance #friends #foryou #fyp #xyzbca #parati #catsoftiktok,0,0,0,0,0,False
3200000,464,True,385,10800,2020-07-27T18:21:33.000Z,3100000,23200000,36400,What’s next?  Reply to @iiaeyums #taylorswiftchallenge #dancechallenge #fyp,13,What’s next? Reply to @iiaeyums #taylorswiftchallenge #dancechallenge #fyp,0,0,0,0,0,False
161600,26,False,258,6561,2021-05-11T22:10:41.000Z,3000000,21900000,4063,Its all banter #messytiktok #interracialcouple #sister #boyfriend #heartbreakanniversary #dance #dancechallenge #relationship #couple #funny #fyp #fun,35,Its all banter #messytiktok #interracialcouple #sister #boyfriend #heartbreakanniversary #dance #dancechallenge #relationship #couple #funny #fyp #fun,0,0,0,0,0,False
2100000,449,False,1705,26200,2020-09-04T01:38:49.000Z,2900000,13200000,87500,I told @paulkarmiryan to come over & bring costumes. SONG SUGGESTIONS PLZ #fyp #dancingthroughdecades #dance #dancechallenge #viral #dontletthisflop,56,I told @paulkarmiryan to come over & bring costumes. SONG SUGGESTIONS PLZ #fyp #dancingthroughdecades #dance #dancechallenge #viral #dontletthisflop,0,0,0,0,0,False
179000,1321,False,315,8808,2021-04-25T02:11:25.000Z,2900000,15700000,25800,"I told her to follow her instincts & move how she felt, not bad for a first attempt! #fyp #sehablaespañol #parati #baile #latin #dancechallenge @_r0h0",51,"I told her to follow her instincts & move how she felt, not bad for a first attempt! #fyp #sehablaespañol #parati #baile #latin #dancechallenge @_r0h0",0,0,1,0,0,False
1900000,252,False,747,35000,2020-08-21T00:43:24.000Z,2800000,14000000,207800,Hey yo !! #bunnydayoff #bunny #bunnylove #dancechallenge #petchallenge #bunnydancer #bunnydance #rabbit #petlover #pet #bunnyglasses #losangeles,15,Hey yo !! #bunnydayoff #bunny #bunnylove #dancechallenge #petchallenge #bunnydancer #bunnydance #rabbit #petlover #pet #bunnyglasses #losangeles,0,0,0,0,0,False
181600,66,False,66,42900,2020-03-03T12:00:09.000Z,2800000,20800000,124700,l like your sketchers#song #trending #forypupage #tiktokindia #danceindia  #dancechallenge #BackbenchersOnFlipkart,15,l like your sketchers#song #trending #forypupage #tiktokindia #danceindia #dancechallenge #BackbenchersOnFlipkart,0,0,0,0,0,False
529600,140,False,110,30400,2021-06-21T23:39:05.000Z,2800000,17300000,110500,Flash Bob ⚡️Strikes LA #flashmob #flashbob #dancechallenge #foryourpride #foryou @kameroncomk @jaketgarcia @lucashive  @asenseofhuber,60,Flash Bob ⚡️Strikes LA #flashmob #flashbob #dancechallenge #foryourpride #foryou @kameroncomk @jaketgarcia @lucashive @asenseofhuber,0,0,0,0,0,False
2400000,1618,False,1620,22600,2020-07-27T18:38:37.000Z,2800000,13600000,14300,Reply to @zmarie_baby (dc:@dance_dona) Keep it drama free ✨✌✨#dancingmom #coolmom #tiktokdance #dancechallenge #dueces #viral #trend #fyp #foryou,12,Reply to @zmarie_baby (dc:@dance_dona) Keep it drama free ✨✌✨#dancingmom #coolmom #tiktokdance #dancechallenge #dueces #viral #trend #fyp #foryou,0,0,0,0,0,False
1500000,146,False,847,11700,2020-02-25T01:14:04.000Z,2800000,16700000,39000,this is the type of dance I like to do!!!! #dancechallenge,14,this is the type of dance I like to do!!!! #dancechallenge,0,0,0,0,0,False
245700,39,True,34,13500,2022-02-01T05:27:34.000Z,2500000,12000000,26700,I did it.#dancechallenge #talentotiktok #inspiration #swordtiktok #martialarts #challenge #titostsai #flow #flowarts #smooth #art #force #amazing,9,I did it.#dancechallenge #talentotiktok #inspiration #swordtiktok #martialarts #challenge #titostsai #flow #flowarts #smooth #art #force #amazing,0,0,0,0,0,False
3200000,8,True,148,45400,2022-05-18T11:00:29.000Z,2400000,11500000,47100,DK X LISA의 짝꿍댄스#BUTYOUCHALLENGE 짝꿍 ver.  #iKON #아이콘 #DK #동혁 #BLACKPINK #블랙핑크 #LISA #리사 #FLASHBACK #너라는이유 #BUTYOU #DanceChallenge #YG,21,DK X LISA의 짝꿍댄스#BUTYOUCHALLENGE 짝꿍 ver. #iKON #아이콘 #DK #동혁 #BLACKPINK #블랙핑크 #LISA #리사 #FLASHBACK #너라는이유 #BUTYOU #DanceChallenge #YG,0,0,0,0,0,False
3100000,2909,True,3562,3539,2018-05-23T09:27:04.000Z,1100000,11900000,31900,,14,,0,0,0,0,0,False
3800000,336,True,3828,1794,2018-05-21T10:17:23.000Z,882200,9300000,20800,Haha #fail ❤️#deutschland #featureme #badboydance #dance @alinamour @twinstagram,14,Haha #fail ❤️#deutschland #featureme #badboydance #dance @alinamour @twinstagram,0,0,0,0,0,False
659500,359,False,1887,2008,2018-06-01T16:36:52.000Z,627700,5100000,5539,Könnt ihr tanzen?#badboydance#twins#dance#featureme#featurethis#Deutschland#gymnastics#backflip,15,Könnt ihr tanzen?#badboydance#twins#dance#featureme#featurethis#Deutschland#gymnastics#backflip,0,0,0,0,0,False
2500000,148,True,1014,1387,2018-05-16T11:01:40.000Z,549300,5000000,3888,,14,,0,0,0,0,0,False
204500,4,False,38,786,2021-10-12T16:51:19.000Z,484300,8700000,1312,#tiktok#foryoupage#fyp#foryou#viral#love#funny#memes#followme#cute#fun#music#happy#fashion#follow#comedy#bestvideo#tiktok4fun#thisis4u#loveyoutiktok#comedy#featurethis#featureme#prank#15svines#trending#1mincomedy#blooper#1minaudition#dancechallenge#badboydance#danceinpublic#dancekpop#dancecover#danceid#dancemoves#dancetutorial#punchdance#dancer#dancevideo#dancemom#dancelove,16,#tiktok#foryoupage#fyp#foryou#viral#love#funny#memes#followme#cute#fun#music#happy#fashion#follow#comedy#bestvideo#tiktok4fun#thisis4u#loveyoutiktok#comedy#featurethis#featureme#prank#15svines#trending#1mincomedy#blooper#1minaudition#dancechallenge#badboydance#danceinpublic#dancekpop#dancecover#danceid#dancemoves#dancetutorial#punchdance#dancer#dancevideo#dancemom#dancelove,0,0,0,0,0,False
13400000,53,True,735,19300,2018-06-13T18:37:12.000Z,473600,3700000,11500,,14,,0,0,0,0,0,False
828300,1541,True,1520,1689,2018-06-19T15:54:49.000Z,231500,1900000,500,Odważylibyście się? Duże ryzyko wpadnięcia do basenu #badboydance #dance #acrobatics,14,Odważylibyście się? Duże ryzyko wpadnięcia do basenu #badboydance #dance #acrobatics,0,0,0,0,0,False
13900000,255,True,1454,3421,2018-07-06T13:25:29.000Z,212700,3800000,3807,My version for #BadBoys #PenguinDanceChallenge ❤️,14,My version for #BadBoys #PenguinDanceChallenge ❤️,0,0,0,0,0,False
1600000,56,False,378,998,2020-05-13T18:01:58.000Z,191500,1100000,2414,I met Justin Bieber today #justinbieber #yumyum #danceinpublic #badboydance #hugchallenge #happy #celebrity #backpackkid #fyp #geraldhuston,22,I met Justin Bieber today #justinbieber #yumyum #danceinpublic #badboydance #hugchallenge #happy #celebrity #backpackkid #fyp #geraldhuston,0,0,0,0,0,False
31700,534,False,529,434,2022-05-14T19:36:58.000Z,190100,1300000,1950,#badboydance,18,#badboydance,0,0,0,0,0,False
21700,27,False,136,732,2022-05-09T17:11:30.000Z,180300,1500000,1877,Reply to @fahrifaizal3 Bad boy Celebration#badboy #badboydance #masonmount #chunkz #celebration #football #fypシ #xr17,15,Reply to @fahrifaizal3 Bad boy Celebration#badboy #badboydance #masonmount #chunkz #celebration #football #fypシ #xr17,0,0,0,0,0,False
1600000,0,True,653,1128,2020-09-21T11:58:29.000Z,172700,2700000,228,ÇOK MU KÖTÜYÜM‍♀️Siz kaç tane  parmak indirdiniz ? #kötü #baddie #parmakdansı #finger #badboydance #badgirl,23,ÇOK MU KÖTÜYÜM‍♀️Siz kaç tane parmak indirdiniz ? #kötü #baddie #parmakdansı #finger #badboydance #badgirl,0,0,0,0,0,False
599000,59,False,419,1424,2018-07-18T05:18:16.000Z,165500,4700000,4269,Kar diya ....     yeh lo mera #badboydance #danceindia,14,Kar diya .... yeh lo mera #badboydance #danceindia,0,0,0,0,0,False
71800,94,False,1427,210,2020-05-10T15:02:53.000Z,151100,1900000,3034,#auntylover #foryou #singleboys #aunty #badboys #badboydance #tagme #fyp #tiktokindia #foryoupage #viral #newtrend,10,#auntylover #foryou #singleboys #aunty #badboys #badboydance #tagme #fyp #tiktokindia #foryoupage #viral #newtrend,0,0,0,0,0,False
3400000,131,True,802,308,2018-07-26T08:24:57.000Z,145900,2200000,1075,Posting both the options because can’t choose #badboy #badboydance #danceindia,14,Posting both the options because can’t choose #badboy #badboydance #danceindia,0,0,1,0,0,False
